FINANCIAL TYPE,SYMBOL,SECURITY NAME,ISIN,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,SEDOL
Equities,CHRW,C.H. Robinson,,95.91,264332.25901604554,-81946.1168081469,25352106.962228928,
Equities,CHD,Church & Dwight,,73.21,88471.40686189682,17525.85678640663,6476991.696359465,
Equities,JBHT,J.B. Hunt,,169.55,57534.45703904202,-56468.247148383634,9754967.190969575,
Equities,SO,Southern Company,,62.87,48911.86233496831,-8629.407546825563,3075088.7849994577,
Equities,FAST,Fastenal,,47.4,309320.21383417305,-161974.70225010876,14661778.1357398,
Equities,STT,State Street Corporation,,72.16,33453.95699341296,48932.88067962833,2414037.536644679,
Equities,FCX,Freeport-McMoRan,,31.35,284773.92794366844,-55242.79309815517,8927662.641034007,
Equities,STZ,Constellation Brands,,243.65,241872.34582074083,138134.30055369216,58932197.05922351,
Equities,NSC,Norfolk Southern Railway,,222.77,330779.9437318715,437641.3270948782,73687848.06514901,
Equities,ALL,Allstate,,123.57,41648.333123813456,-3977.540534248697,5146484.524109628,
Equities,SJM,J.M. Smucker Company (The),,146.56,161251.29068929495,-223000.50564904016,23632989.16342307,
Equities,EVRG,Evergy,,58.62,43470.52696975433,-15159.299893284428,2548242.290966999,
Equities,MSFT,Microsoft,,229.91,178776.2415125699,19568.078878312317,41102445.68615494,
Equities,AXP,American Express,,146.89,143933.62423059638,-295288.8259605847,21142410.0632323,
Equities,SYK,Stryker Corporation,,227.34,285206.49514037475,1791608.8627947613,64838844.6052128,
Equities,VICI,Vici Properties,,30.87,198935.7331233802,77740.53931384798,6141146.081518747,
Equities,ARE,Alexandria Real Estate Equities,,141.09,313346.313992291,15969.351728277934,44210031.44117234,
Equities,DD,DuPont,,56.09,125824.87076513168,-90456.2996068168,7057517.0012162365,
Equities,AMT,American Tower,,202.49,275879.7858901963,49141.61458521608,55862897.844905846,
Equities,HON,Honeywell,,199.81,158289.03283818404,-341683.8804368846,31627731.651397552,
Equities,RCL,Royal Caribbean Group,,53.38,132637.35113168968,30292.50804837251,7080181.803409595,
Equities,APH,Amphenol,,75.22,311078.74867071316,-607640.489070126,23399343.475011043,
Equities,PHM,PulteGroup,,39.65,11982.872357794842,-2386.910864818812,475120.88898656546,
Equities,ETN,Eaton Corporation,,147.22,352297.4136798424,503985.8890472775,51865225.24194639,
Equities,MDLZ,Mondelez International,,60.47,315022.46658137126,227598.95707536017,19049408.55417552,
Equities,LEN,Lennar,,79.88,114652.0502423305,115451.15804269131,9158405.77335736,
Equities,ATVI,Activision Blizzard,,72.02,297216.9087773791,18551.87815253529,21405561.77014684,
Equities,AZO,AutoZone,,2532.88,99708.49036952002,10818029.807986066,252549641.0871499,
Equities,VRSK,Verisk,,181.89,219330.77514848183,217631.96744135092,39894074.69175736,
Equities,CSGP,CoStar Group,,82.72,349839.4753054834,-614402.5978865472,28938721.397269584,
Equities,JKHY,Jack Henry & Associates,,197.2,83594.54692539225,2048.998696131754,16484844.65368735,
Equities,CI,Cigna,,319.08,52622.3249379359,26897.846073916513,16790731.441196587,
Equities,CMA,Comerica,,67.5,84040.64317153476,-537.7434765644737,5672743.414078596,
Equities,TTWO,Take-Two Interactive,,118.48,336940.7346188902,-14737.918321380166,39920738.23764612,
Equities,NEM,Newmont,,41.02,80099.09957239317,1223.702521506082,3285665.064459568,
Equities,EXC,Exelon,,37.27,23985.07192907,3291.6660458660494,893923.630796439,
Equities,WEC,WEC Energy Group,,88.3,49492.16191971475,-20911.80339553172,4370157.897510813,
Equities,LNT,Alliant Energy,,50.88,293699.11433379335,16153.59443053304,14943410.937303407,
Equities,BSX,Boston Scientific,,43.11,3591.6002400636494,-1333.2878219394793,154833.88634914393,
Equities,HPQ,HP Inc.,,26.88,162457.79199080355,74892.5656919482,4366865.4487128,
Equities,UDR,"UDR, Inc.",,38.57,43818.17522223149,-10325.696676450543,1690067.0183214685,
Equities,OXY,Occidental Petroleum,,72.03,147240.75204724664,162831.0367216327,10605751.369963177,
Equities,ILMN,Illumina,,228.82,333063.6955947391,541245.8817143119,76211634.8259882,
Equities,MHK,Mohawk Industries,,94.75,1207.7092523511374,-621.3940724089548,114430.45166027026,
Equities,TROW,T. Rowe Price,,102.75,3661.540593845537,221.2361968074759,376223.2960176289,
Equities,AMD,AMD,,60.06,249091.905621228,-25653.433235216384,14960459.851610951,
Equities,ULTA,Ulta Beauty,,419.37,352368.9243697196,-548266.9993504016,147772955.8129293,
Equities,XOM,ExxonMobil,,107.24,362165.8888828908,-983822.6181230335,38838669.923801206,
Equities,ABC,AmerisourceBergen,,155.4,164459.48733194286,-479709.6526471305,25557004.33138392,
Equities,NI,NiSource,,25.0,343231.984196901,3962.3203536330184,8580799.604922524,
Equities,T,AT&T,,17.41,328891.19179450785,239244.32796775523,5725995.649142382,
Equities,CEG,Constellation Energy,,93.48,140312.67078505948,-4757.176167028225,13116428.464987362,
Government Bond,DE0001030567,DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,DE0001030567,121.6,5654.671951040023,-3.202808023245611,687608.1092464667,
Government Bond,IT0004735152,BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,IT0004735152,140.66,5156.682481707156,30.738277914037887,725338.9578769285,
Government Bond,FR0000188799,FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,FR0000188799,209.19,3529.2533570863084,-85.94769940198742,738284.5097688849,
Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,DK0009923807,104.56,93643.69724488608,552.3578196076858,9791384.983925289,
Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,US912810FS25,161.49,6142.743400873326,120.29256855414016,991991.6318070336,
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,US912810FQ68,231.76,1531.095644300187,-19.577595451786376,354846.7265230113,
Government Bond,GB00B3MYD345,UNITED KINGDOM I/L GILT 0.625% 11/22/2042 REGS,GB00B3MYD345,273.07,4202.015022442944,136.98330222310008,1147444.2421784948,
Government Bond,MX0MG00000H9,MEX BONOS DESARR FIX RT 8.5 % 05/31/2029 ,MX0MG00000H9,105.8,3659049.7997710975,70965.43760758627,387127468.8157821,
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,IT0003745541,179.28,5217.625937960512,-92.17873484054104,935415.9781575606,
Government Bond,JP1103571L10,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2029 ,JP1103571L10,100.99,5963544.134465487,4108.3815990615985,602258322.1396694,
Government Bond,GB00BL68HJ26,UNITED KINGDOM GILT 0.125% 01/30/2026 REGS,GB00BL68HJ26,97.25,22447.427408968404,-23.98893884985592,2183012.315522177,
Government Bond,CA135087YK42,CANADIAN GOVERNMENT RRB 2.0% 12/01/2041,CA135087YK42,186.62,2438.1356128907737,-0.5277349811451558,455004.8680776762,
Government Bond,ES00000128E2,BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,ES00000128E2,150.26,2379.640350982681,9.226163007092788,357564.7591386576,
Government Bond,CND100045210,CHINA GOVERNMENT BOND 3.0% 03/11/2026,CND100045210,101.88,33522.46245970718,117.98160930778288,3415268.4753949675,
Government Bond,CA135087VS05,CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,CA135087VS05,206.46,1731.6592025952589,34.574815445888916,357518.35896781716,
Government Bond,DE0001030559,DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,DE0001030559,136.08,6431.741571083137,206.3035798410197,875231.3929929935,
Government Bond,BE0000304130,BELGIUM KINGDOM 5% 3/28/2035 144A,BE0000304130,160.27,4412.91089127089,-13.149317316060774,707257.2285439855,
Government Bond,US912810SM18,TSY INFL IX N/B 0.25% 02/15/2050 ,US912810SM18,130.04,4448.055736782424,60.49069667168403,578425.1680111864,
Government Bond,CA135087WV25,CANADIAN GOVERNMENT RRB 4.0% 12/01/2031,CA135087WV25,230.3,1664.6255400050627,14.098426825076343,383363.26186316594,
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,ES0000012B39,108.18,30166.491648582447,11.882419162417175,3263411.0665436494,
CASH,USDCURR,CASH,,,,,161076718.65443397,
Equities,ALL,FIN-Allstate,,105.21,215687.70899963105,-314510.870966585,22692503.863851182,
Equities,ALB,FIN-Albemarle Corporation,,193.58,159797.51879509352,-431401.3129407178,30933603.688354205,
Equities,AKAM,FIN-Akamai,,102.31,44088.36446560265,-62462.37582709905,4510680.568475807,
Equities,MTD,FIN-Mettler Toledo,,1145.23,86255.30778150407,-1485620.8304955522,98782166.13061193,
Equities,CARR,FIN-Carrier Global,,50.09,9126.81231205568,10684.112649607265,457162.028710869,
Equities,SJM,FIN-J.M. Smucker Company (The),,147.55,92772.50376405436,8605.99411690473,13688582.93038622,
Equities,VZ,FIN-Verizon,,34.59,177624.8665007618,-4881.749000015924,6144044.132261351,
Equities,VMC,FIN-Vulcan Materials Company,,222.83,210016.71682055233,-22769.40552952972,46798025.00912368,
Equities,STZ,FIN-Constellation Brands,,263.83,65596.66985258403,24527.61020348374,17306369.407207243,
Equities,KEYS,FIN-Keysight,,125.86,241696.95105807448,-1142014.3950611055,30419978.260169253,
Equities,HRL,FIN-Hormel Foods,,40.15,137143.07361075826,100.5366978669399,5506294.405471944,
Equities,ABC,FIN-AmerisourceBergen,,179.54,17923.422886551645,-17761.497034479136,3217971.3450514823,
Equities,CRL,FIN-Charles River Laboratories,,189.62,228226.13861466068,-129219.65035834756,43276240.40411196,
Equities,FTV,FIN-Fortive,,73.66,148339.66694411106,-186754.19408579313,10926699.86710322,
Equities,WHR,FIN-Whirlpool Corporation,,132.87,129216.82995389595,-24650.37201830155,17169040.195974156,
Equities,COP,FIN-ConocoPhillips,,116.83,57894.98646829295,-2829.805799856106,6763871.269090665,
Equities,AON,FIN-Aon,,322.54,171464.75681282528,-80200.82306496448,55304242.662408665,
Equities,TMO,FIN-Thermo Fisher Scientific,,519.63,197451.3201805022,-1105330.606637163,102601629.50539435,
Equities,CDNS,FIN-Cadence Design Systems,,229.94,185568.7583024387,6706.179574406215,42669680.28406276,
Equities,EG,FIN-Everest Re,,362.13,164719.53690311394,23883.333339198623,59649885.89872465,
Equities,FMC,FIN-FMC Corporation,,88.34,204195.3030707171,-209812.5220122891,18038613.07326715,
Equities,CSX,FIN-CSX,,30.4,222853.51553810225,115066.9597813576,6774746.872358307,
Equities,MA,FIN-Mastercard,,407.85,49430.14452271874,33790.931740360276,20160084.44359084,
Equities,EPAM,FIN-EPAM Systems,,242.58,26408.22208000034,3578.3180503025415,6406106.512166483,
Equities,LEN,FIN-Lennar,,115.65,181650.8701535909,213892.89267198363,21007923.133262783,
Equities,ADSK,FIN-Autodesk,,218.57,86487.94991478477,-4191.887967290124,18903671.212874506,
Equities,HII,FIN-Huntington Ingalls Industries,,211.69,85488.4381617319,211991.6431868688,18097047.474457026,
Equities,XYL,FIN-Xylem Inc.,,101.35,88833.83368766778,-133517.9467427142,9003309.04424513,
Equities,MPWR,FIN-Monolithic Power Systems,,498.31,56045.39491734659,281381.41066151095,27927980.74126298,
Equities,JBHT,FIN-J.B. Hunt,,187.71,127838.8727029256,-191752.5940243165,23996634.795066167,
Equities,MPC,FIN-Marathon Petroleum,,142.73,24001.80681976248,-33140.71718249248,3425777.8873846983,
Equities,MAR,FIN-Marriott International,,194.9,213526.223599671,-34050.693464398566,41616260.97957588,
Equities,LLY,FIN-Eli Lilly and Company,,583.21,163517.89616435708,1969103.9505811643,95365272.2220147,
Equities,TXN,FIN-Texas Instruments,,158.01,126214.74857218112,54812.148330459095,19943192.421890337,
Equities,ITW,FIN-Illinois Tool Works,,250.37,168667.60832767282,377523.9183926818,42229309.09699944,
Equities,BBY,FIN-Best Buy,,73.56,80119.2787397632,95792.81056634914,5893574.144096982,
Equities,BEN,FIN-Franklin Templeton,,25.25,143812.42299135993,-10128.072385996737,3631263.680531838,
Equities,IQV,FIN-IQVIA,,205.68,133459.559422486,-178363.36714008384,27449962.18201692,
Equities,UAL,FIN-United Airlines Holdings,,48.9,208975.47627648915,-59050.40803526782,10218900.78992032,
Equities,MO,FIN-Altria,,45.21,86773.20661064367,190.93395926201208,3923016.670867201,
Equities,ZTS,FIN-Zoetis,,185.59,198973.76130864653,-74340.74833246814,36927540.36127171,
Equities,INVH,FIN-Invitation Homes,,33.88,177174.83880798874,42130.162602876546,6002683.538814659,
Equities,ON,FIN-ON Semiconductor,,98.07,246036.745323145,58478.72772182506,24128823.61384083,
Equities,HD,FIN-Home Depot (The),,320.34,18518.511732263654,-2939.1583233336314,5932220.048313338,
Equities,PRU,FIN-Prudential Financial,,94.4,145206.29655985,-29493.266235936942,13707474.39524984,
Equities,APTV,FIN-Aptiv,,94.74,135342.13816000175,55857.20301796744,12822314.169278566,
Equities,VICI,FIN-Vici Properties,,30.93,168754.5295642832,-1320.806950238803,5219577.599423279,
Equities,ESS,FIN-Essex Property Trust,,246.44,148998.33859193555,64922.94367748894,36719150.5625966,
Equities,TAP,FIN-Molson Coors Beverage Company,,65.15,43801.046070583165,8519.204829040693,2853638.1514984933,
Equities,CPB,FIN-Campbell Soup Company,,42.83,108605.61110566944,5975.847387158148,4651578.323655822,
Equities,FANG,FIN-Diamondback Energy,,150.44,43677.42658891433,604.2634069766083,6570832.056036271,
Equities,K,FIN-Kellogg's,,64.37,169824.3864926953,14333.295423457284,10931595.758534798,
Equities,DLTR,FIN-Dollar Tree,,125.5,45280.85126008652,91797.26233351948,5682746.833140858,
Equities,CVX,FIN-Chevron Corporation,,157.35,54536.89087552784,9293.624391138846,8581379.779264305,
Equities,DFS,FIN-Discover Financial,,83.77,87214.82257084154,258507.6955246492,7305985.6867593955,
Government Bond,IT0005387052,FIN-BUONI POLIENNALI DEL TES 0.4% 05/15/2030 144A,,114.31,3269.7768675340226,-7.567437107246389,373768.1937278141,BK5MSX9
Government Bond,JP1300521G93,FIN-JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,,98.14,7599762.252780413,-49363.56610762559,745840667.4878697,BD8CPW5
Government Bond,SE0008014062,FIN-SWEDEN I/L BOND 0.125 % 06/01/2026,,122.42,7903.134818434249,-17.647929080465868,967501.7644727208,BDCRN33
Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,,126.89,13289.401746270498,-670.0896943511982,1686292.1875842635,BJB9TW3
Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,,125.74,13753.04452678898,106.72241683127244,1729307.818798446,BYZ6DQ7
Government Bond,IT0005024234,FIN-BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,,120.59,21408.075168078605,4.6151656413325295,2581599.784518599,BMNDJV3
Government Bond,FR0000188799,FIN-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,,209.31,3330.538862586959,0.0,697115.0893280765,7453317
Government Bond,NL0011819040,FIN-NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,,104.45,28914.45877525224,202.6023349125056,3020115.2190750963,BZ571P2
Government Bond,FR0013238268,FIN-FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,,119.91,4713.932460459284,73.56920706339211,565247.6413336727,BDCKIW3
Government Bond,GB00BBJNQY21,FIN-UNITED KINGDOM GILT 3.5% 07/22/2068 REGS,,196.1,7939.632347866464,17.994722731933056,1556961.9034166136,BBJNQY2
Government Bond,GB00B7RN0G65,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,,224.78,5845.686438558834,-45.569507961955715,1313993.3976592547,B7RN0G6
Government Bond,US912810FH69,FIN-TSY INFL IX N/B 3.875% 04/15/2029,,234.54,5981.7043896618425,-125.50686169917968,1402948.9475512884,2407096
Government Bond,DE0001030559,FIN-DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,,135.99,7372.159370752496,0.0,1002539.952828632,BLM7VX5
Government Bond,GB00BYMWG366,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,,219.77,4116.137568143253,-15.899243825444406,904603.5533508428,BYMWG36
Government Bond,GB0008932666,FIN-UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,,385.44,1359.7577785396168,-41.461247504925545,524105.0381603099,893266
Government Bond,US912810FS25,FIN-TSY INFL IX N/B 2% 01/15/2026,,161.6,7411.681729905075,-191.8754643951725,1197727.76755266,BZ56W67
Government Bond,SE0007045745,FIN-SWEDEN I/L BOND 0.125 % 06/01/2032 144A ,,138.84,6175.0594949878005,-15.366250000095018,857345.2602841062,BX3JD83
Government Bond,ES00000128E2,FIN-BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,,150.39,2321.54129743691,19.384869833602668,349136.5957215369,BYZK819
Government Bond,FR0013209871,FIN-FRANCE (GOVT OF) 0.1% 07/25/2047 0.0% 144A,,151.97,3790.312888494253,-29.48827521835133,576013.8496644716,BYX4Z34
CASH,USDCURR,FIN-CASH,,,,,123941380.9088313,
Equities,FANG,Diamondback Energy,,141.45,100616.99019817905,9860.623522571954,14232273.263532424,
Equities,AOS,A. O. Smith,,66.84,355326.22962237615,791326.8272866306,23750005.187959623,
Equities,ADM,ADM,,81.48,32758.17730812165,-14747.702723204327,2669136.287065752,
Equities,TMO,Thermo Fisher Scientific,,569.58,243811.3485131534,405015.9881409064,138870067.88612193,
Equities,CHRW,C.H. Robinson,,98.91,252463.5380128688,433779.6773644636,24971168.544852853,
Equities,CHD,Church & Dwight,,80.14,86425.62131500554,286.5863373877801,6926149.292184544,
Equities,JBHT,J.B. Hunt,,187.81,57676.39126303807,29819.81272467561,10832203.04311118,
Equities,SO,Southern Company,,65.67,50878.043921337536,51006.31622130482,3341161.144314236,
Equities,FAST,Fastenal,,49.57,307288.8029023078,-118804.1879913575,15232305.9598674,
Equities,STT,State Street Corporation,,89.78,33585.865225416106,25150.50290193281,3015338.979937858,
Equities,FCX,Freeport-McMoRan,,44.29,294301.0362386209,-253014.01329131355,13034592.895008516,
Equities,STZ,Constellation Brands,,229.07,234272.40229994428,-8494.890141003163,53664779.19484823,
Equities,NSC,Norfolk Southern Railway,,241.43,321446.3491618907,-19064.36337698277,77606792.07815526,
Equities,ALL,Allstate,,126.55,43013.921551281914,61077.95063680238,5443411.772314726,
Equities,SJM,J.M. Smucker Company (The),,149.66,162064.48319647918,130971.82851002394,24254570.555185072,
Equities,EVRG,Evergy,,60.7,42832.12494948271,867.5502950976061,2599909.9844336007,
Equities,MSFT,Microsoft,,246.13,172383.76565395598,300307.86171125196,42428816.24040818,
Equities,AXP,American Express,,173.69,139337.61286497762,-55873.76622074262,24201549.978517964,
Equities,SYK,Stryker Corporation,,252.5,291552.8272768044,-45926.48430473223,73617088.88739312,
Equities,VICI,Vici Properties,,33.34,201743.01088139584,-47698.65690628384,6726111.982785739,
Equities,ARE,Alexandria Real Estate Equities,,157.41,320479.50530753797,355695.62099002185,50446678.93045955,
Equities,DD,DuPont,,72.86,126347.43029960568,-23470.388234089263,9205673.77162927,
Equities,AMT,American Tower,,219.94,288657.7314925376,-365768.69286702154,63487381.46446872,
Equities,HON,Honeywell,,205.18,159111.88895210842,-20365.688819628464,32646577.375193607,
Equities,RCL,Royal Caribbean Group,,64.94,130941.38814879212,-13152.192932371016,8503333.74638256,
Equities,APH,Amphenol,,79.35,296495.03735388926,108906.36562259028,23526881.21403111,
Equities,PHM,PulteGroup,,56.6,12385.119988353885,-23136.48646220001,700997.7913408299,
Equities,ETN,Eaton Corporation,,159.95,364418.47561402153,31486.156752912593,58288735.17446274,
Equities,MDLZ,Mondelez International,,64.74,329816.9653202148,35739.88316779763,21352350.334830705,
Equities,LEN,Lennar,,101.75,113749.83175805258,303019.45164327824,11574045.381381849,
Equities,ATVI,Activision Blizzard,,75.75,284658.4478431236,851.6657415177029,21562877.42411661,
Equities,AZO,AutoZone,,2438.85,105314.59022965368,564032.1711477658,256846488.38159087,
Equities,VRSK,Verisk,,181.16,218689.71563635668,72141.30061450008,39617828.88468237,
