,fund_name,eom_date,financial_type,identifier,reported_price,master_price_filled,price_difference
389,Applebead,2022-10-31,Government Bond,ES00000127C8,132.36,145.596,-13.23599999999999
390,Applebead,2022-10-31,Government Bond,ES00000127C8,132.36,145.596,-13.23599999999999
391,Applebead,2022-10-31,Government Bond,ES00000127G9,109.33,120.263,-10.933000000000007
392,Applebead,2022-10-31,Government Bond,ES00000127G9,109.33,120.263,-10.933000000000007
393,Applebead,2022-10-31,Government Bond,ES0000012852,124.62,137.082,-12.461999999999989
394,Applebead,2022-10-31,Government Bond,ES0000012852,124.62,137.082,-12.461999999999989
395,Applebead,2022-10-31,Equities,EW,72.43,79.673,-7.242999999999995
396,Applebead,2022-10-31,Equities,EXR,170.88,187.968,-17.087999999999994
397,Applebead,2022-10-31,Equities,EXR,170.88,187.968,-17.087999999999994
398,Applebead,2022-10-31,Equities,FOXA,28.67,31.537,-2.8669999999999973
399,Applebead,2022-10-31,Equities,FOXA,28.67,31.537,-2.8669999999999973
400,Applebead,2022-10-31,Government Bond,FR0014001N38,122.53,134.783,-12.252999999999986
401,Applebead,2022-10-31,Government Bond,FR0014001N38,122.53,134.783,-12.252999999999986
402,Applebead,2022-10-31,Government Bond,GB00B421JZ66,312.23,343.453,-31.222999999999956
403,Applebead,2022-10-31,Government Bond,GB00BNNGP882,213.42,234.762,-21.342000000000013
404,Applebead,2022-10-31,Government Bond,GB00BNNGP882,213.42,234.762,-21.342000000000013
405,Applebead,2022-10-31,Government Bond,GB00BNNGP882,213.42,234.762,-21.342000000000013
406,Applebead,2022-10-31,Government Bond,GB00BYMWG366,219.95,241.945,-21.995000000000005
407,Applebead,2022-10-31,Government Bond,GB00BYMWG366,219.95,241.945,-21.995000000000005
408,Applebead,2022-10-31,Equities,GOOG,94.66,104.126,-9.466000000000008
409,Applebead,2022-10-31,Equities,GOOG,94.66,104.126,-9.466000000000008
410,Applebead,2022-10-31,Equities,GOOG,94.66,104.126,-9.466000000000008
411,Applebead,2022-10-31,Equities,GWW,578.0,635.8,-57.799999999999955
412,Applebead,2022-10-31,Equities,GWW,578.0,635.8,-57.799999999999955
413,Applebead,2022-10-31,Equities,HAL,35.96,39.556,-3.5959999999999965
414,Applebead,2022-10-31,Equities,HOLX,67.8,74.58,-6.780000000000001
415,Applebead,2022-10-31,Equities,HOLX,67.8,74.58,-6.780000000000001
416,Applebead,2022-10-31,Equities,IEX,220.41,242.451,-22.040999999999997
417,Applebead,2022-10-31,Equities,IEX,220.41,242.451,-22.040999999999997
418,Applebead,2022-10-31,Equities,IFF,94.91,104.401,-9.491
419,Applebead,2022-10-31,Government Bond,IT0003745541,179.28,197.208,-17.927999999999997
420,Applebead,2022-10-31,Government Bond,IT0003745541,179.28,197.208,-17.927999999999997
421,Applebead,2022-10-31,Government Bond,IT0003745541,179.28,197.208,-17.927999999999997
422,Applebead,2022-10-31,Government Bond,IT0003745541,179.28,197.208,-17.927999999999997
423,Applebead,2022-10-31,Government Bond,JP1103451GC0,100.85,110.935,-10.085000000000008
424,Applebead,2022-10-31,Government Bond,JP1300521G93,98.11,107.921,-9.811000000000007
425,Applebead,2022-10-31,Government Bond,JP1300521G93,98.11,107.921,-9.811000000000007
426,Applebead,2022-10-31,Equities,LEN,79.88,87.868,-7.9879999999999995
427,Applebead,2022-10-31,Equities,LEN,79.88,87.868,-7.9879999999999995
428,Applebead,2022-10-31,Equities,LEN,79.88,87.868,-7.9879999999999995
429,Applebead,2022-10-31,Equities,LEN,79.88,87.868,-7.9879999999999995
430,Applebead,2022-10-31,Equities,LLY,358.26,394.086,-35.82600000000002
431,Applebead,2022-10-31,Equities,LLY,358.26,394.086,-35.82600000000002
432,Applebead,2022-10-31,Equities,LLY,358.26,394.086,-35.82600000000002
433,Applebead,2022-10-31,Equities,LYB,72.51,79.761,-7.250999999999991
434,Applebead,2022-10-31,Equities,LYB,72.51,79.761,-7.250999999999991
435,Applebead,2022-10-31,Equities,LYB,72.51,79.761,-7.250999999999991
436,Applebead,2022-10-31,Equities,LYV,79.61,87.571,-7.9609999999999985
437,Applebead,2022-10-31,Equities,LYV,79.61,87.571,-7.9609999999999985
438,Applebead,2022-10-31,Equities,LYV,79.61,87.571,-7.9609999999999985
439,Applebead,2022-10-31,Equities,MCO,262.28,288.508,-26.22800000000001
440,Applebead,2022-10-31,Equities,MCO,262.28,288.508,-26.22800000000001
441,Applebead,2022-10-31,Equities,META,93.16,102.476,-9.316000000000003
442,Applebead,2022-10-31,Equities,META,93.16,102.476,-9.316000000000003
443,Applebead,2022-10-31,Equities,META,93.16,102.476,-9.316000000000003
444,Applebead,2022-10-31,Equities,MHK,94.75,104.225,-9.474999999999994
445,Applebead,2022-10-31,Equities,MHK,94.75,104.225,-9.474999999999994
446,Applebead,2022-10-31,Equities,MMC,159.79,175.769,-15.979000000000013
447,Applebead,2022-10-31,Government Bond,NL0011819040,104.59,115.049,-10.459000000000003
448,Applebead,2022-10-31,Government Bond,NL0011819040,104.59,115.049,-10.459000000000003
449,Applebead,2022-10-31,Government Bond,NL0011819040,104.59,115.049,-10.459000000000003
450,Applebead,2022-10-31,Equities,NWL,13.25,14.575,-1.3249999999999993
451,Applebead,2022-10-31,Equities,ODFL,273.65,301.015,-27.36500000000001
452,Applebead,2022-10-31,Equities,ODFL,273.65,301.015,-27.36500000000001
453,Applebead,2022-10-31,Equities,ODFL,273.65,301.015,-27.36500000000001
454,Applebead,2022-10-31,Equities,PEP,178.0,195.8,-17.80000000000001
455,Applebead,2022-10-31,Equities,PNR,42.44,46.684,-4.244
456,Applebead,2022-10-31,Equities,PTC,117.83,129.613,-11.783000000000001
457,Applebead,2022-10-31,Equities,PTC,117.83,129.613,-11.783000000000001
458,Applebead,2022-10-31,Equities,PTC,117.83,129.613,-11.783000000000001
459,Applebead,2022-10-31,Equities,QRVO,86.08,94.688,-8.608000000000004
460,Applebead,2022-10-31,Equities,QRVO,86.08,94.688,-8.608000000000004
461,Applebead,2022-10-31,Equities,QRVO,86.08,94.688,-8.608000000000004
462,Applebead,2022-10-31,Equities,REGN,748.75,823.625,-74.875
463,Applebead,2022-10-31,Equities,REGN,748.75,823.625,-74.875
464,Applebead,2022-10-31,Equities,REGN,748.75,823.625,-74.875
465,Applebead,2022-10-31,Equities,ROK,251.0,276.1,-25.100000000000023
466,Applebead,2022-10-31,Government Bond,SE0008014062,122.73,135.003,-12.272999999999982
467,Applebead,2022-10-31,Government Bond,SE0008014062,122.73,135.003,-12.272999999999982
468,Applebead,2022-10-31,Government Bond,SE0008014062,122.73,135.003,-12.272999999999982
469,Applebead,2022-10-31,Equities,SEDG,230.03,253.033,-23.002999999999986
470,Applebead,2022-10-31,Equities,SEDG,230.03,253.033,-23.002999999999986
471,Applebead,2022-10-31,Equities,SLB,51.33,56.463,-5.133000000000003
472,Applebead,2022-10-31,Equities,SO,62.87,69.157,-6.286999999999999
473,Applebead,2022-10-31,Equities,SO,62.87,69.157,-6.286999999999999
474,Applebead,2022-10-31,Equities,SO,62.87,69.157,-6.286999999999999
475,Applebead,2022-10-31,Equities,SO,62.87,69.157,-6.286999999999999
476,Applebead,2022-10-31,Equities,STT,72.16,79.376,-7.216000000000008
477,Applebead,2022-10-31,Equities,STT,72.16,79.376,-7.216000000000008
478,Applebead,2022-10-31,Equities,SYY,84.89,93.379,-8.489000000000004
479,Applebead,2022-10-31,Equities,TEL,120.04,132.044,-12.004000000000005
480,Applebead,2022-10-31,Equities,TEL,120.04,132.044,-12.004000000000005
481,Applebead,2022-10-31,Equities,TEL,120.04,132.044,-12.004000000000005
482,Applebead,2022-10-31,Equities,TFC,42.27,46.497,-4.226999999999997
483,Applebead,2022-10-31,Equities,TJX,70.96,78.056,-7.096000000000004
484,Applebead,2022-10-31,Equities,TJX,70.96,78.056,-7.096000000000004
485,Applebead,2022-10-31,Equities,TJX,70.96,78.056,-7.096000000000004
486,Applebead,2022-10-31,Equities,TJX,70.96,78.056,-7.096000000000004
487,Applebead,2022-10-31,Equities,TJX,70.96,78.056,-7.096000000000004
488,Applebead,2022-10-31,Equities,TPR,30.99,34.089,-3.099
489,Applebead,2022-10-31,Equities,TPR,30.99,34.089,-3.099
490,Applebead,2022-10-31,Equities,TPR,30.99,34.089,-3.099
491,Applebead,2022-10-31,Government Bond,US912810FH69,234.45,257.895,-23.444999999999993
492,Applebead,2022-10-31,Government Bond,US912810FH69,234.45,257.895,-23.444999999999993
493,Applebead,2022-10-31,Government Bond,US912810FH69,234.45,257.895,-23.444999999999993
494,Applebead,2022-10-31,Government Bond,US912810FQ68,231.76,254.936,-23.176000000000016
495,Applebead,2022-10-31,Government Bond,US912810FQ68,231.76,254.936,-23.176000000000016
496,Applebead,2022-10-31,Government Bond,US912810FQ68,231.76,254.936,-23.176000000000016
497,Applebead,2022-10-31,Government Bond,US912810RW09,154.55,170.005,-15.454999999999984
498,Applebead,2022-10-31,Government Bond,US912828ZZ63,120.67,132.737,-12.066999999999993
499,Applebead,2022-10-31,Government Bond,US912828ZZ63,120.67,132.737,-12.066999999999993
500,Applebead,2022-10-31,Government Bond,US91282CDC29,110.2,121.22,-11.019999999999996
501,Applebead,2022-10-31,CASH,USDCURR,,,
502,Applebead,2022-10-31,CASH,USDCURR,,,
503,Applebead,2022-10-31,CASH,USDCURR,,,
504,Applebead,2022-10-31,CASH,USDCURR,,,
505,Applebead,2022-10-31,CASH,USDCURR,,,
506,Applebead,2022-10-31,CASH,USDCURR,,,
507,Applebead,2022-10-31,CASH,USDCURR,,,
508,Applebead,2022-10-31,CASH,USDCURR,,,
509,Applebead,2022-10-31,CASH,USDCURR,,,
510,Applebead,2022-10-31,CASH,USDCURR,,,
511,Applebead,2022-10-31,Equities,WAT,299.17,329.087,-29.916999999999973
512,Applebead,2022-10-31,Equities,WYNN,63.59,69.949,-6.358999999999995
513,Applebead,2022-10-31,Equities,WYNN,63.59,69.949,-6.358999999999995
514,Applebead,2022-10-31,Equities,XYL,101.5,111.65,-10.150000000000006
515,Applebead,2022-10-31,Equities,XYL,101.5,111.65,-10.150000000000006
516,Applebead,2022-11-30,Equities,ACGL,59.91,59.91,0.0
517,Applebead,2022-11-30,Equities,ACGL,59.91,59.91,0.0
518,Applebead,2022-11-30,Equities,ANSS,254.3,254.3,0.0
519,Applebead,2022-11-30,Equities,ANSS,254.3,254.3,0.0
520,Applebead,2022-11-30,Equities,ARE,151.1,151.1,0.0
521,Applebead,2022-11-30,Equities,ARE,151.1,151.1,0.0
522,Applebead,2022-11-30,Equities,ARE,151.1,151.1,0.0
523,Applebead,2022-11-30,Government Bond,AU0000XCLWP8,150.04,150.04,0.0
524,Applebead,2022-11-30,Government Bond,AU0000XCLWV6,162.02,162.02,0.0
525,Applebead,2022-11-30,Government Bond,AU0000XCLWV6,162.02,162.02,0.0
526,Applebead,2022-11-30,Government Bond,AU3TB0000135,117.79,117.79,0.0
527,Applebead,2022-11-30,Equities,AVY,190.84,190.84,0.0
528,Applebead,2022-11-30,Equities,AXP,155.93,155.93,0.0
529,Applebead,2022-11-30,Equities,AXP,155.93,155.93,0.0
530,Applebead,2022-11-30,Equities,AZO,2579.0,2579.0,0.0
531,Applebead,2022-11-30,Equities,AZO,2579.0,2579.0,0.0
532,Applebead,2022-11-30,Equities,AZO,2579.0,2579.0,0.0
533,Applebead,2022-11-30,Equities,BBY,82.39,82.39,0.0
534,Applebead,2022-11-30,Equities,BBY,82.39,82.39,0.0
535,Applebead,2022-11-30,Equities,BBY,82.39,82.39,0.0
536,Applebead,2022-11-30,Government Bond,BE0000331406,164.36,164.36,0.0
537,Applebead,2022-11-30,Government Bond,BE0000331406,164.36,164.36,0.0
538,Applebead,2022-11-30,Equities,BK,44.73,44.73,0.0
539,Applebead,2022-11-30,Equities,BR,146.9,146.9,0.0
540,Applebead,2022-11-30,Equities,BR,146.9,146.9,0.0
541,Applebead,2022-11-30,Equities,CAG,36.92,36.92,0.0
542,Applebead,2022-11-30,Equities,COP,119.61,119.61,0.0
543,Applebead,2022-11-30,Equities,COP,119.61,119.61,0.0
544,Applebead,2022-11-30,Equities,CPB,52.54,52.54,0.0
545,Applebead,2022-11-30,Equities,CPB,52.54,52.54,0.0
546,Applebead,2022-11-30,Equities,CPRT,33.28,33.28,0.0
547,Applebead,2022-11-30,Equities,CPRT,33.28,33.28,0.0
548,Applebead,2022-11-30,Equities,CRL,228.57,228.57,0.0
549,Applebead,2022-11-30,Equities,CRL,228.57,228.57,0.0
550,Applebead,2022-11-30,Equities,CRL,228.57,228.57,0.0
551,Applebead,2022-11-30,Equities,CRL,228.57,228.57,0.0
552,Applebead,2022-11-30,Equities,CSCO,48.59,48.59,0.0
553,Applebead,2022-11-30,Equities,DAL,35.3,35.3,0.0
554,Applebead,2022-11-30,Equities,DAL,35.3,35.3,0.0
555,Applebead,2022-11-30,Equities,DGX,149.64,149.64,0.0
556,Applebead,2022-11-30,Equities,DGX,149.64,149.64,0.0
557,Applebead,2022-11-30,Equities,DRI,143.47,143.47,0.0
558,Applebead,2022-11-30,Equities,EBAY,44.92,44.92,0.0
559,Applebead,2022-11-30,Equities,ENPH,320.59,320.59,0.0
560,Applebead,2022-11-30,Equities,ENPH,320.59,320.59,0.0
561,Applebead,2022-11-30,Government Bond,ES00000127C8,132.88,132.88,0.0
562,Applebead,2022-11-30,Government Bond,ES00000127C8,132.88,132.88,0.0
563,Applebead,2022-11-30,Government Bond,ES00000127G9,109.56,109.56,0.0
564,Applebead,2022-11-30,Government Bond,ES00000127G9,109.56,109.56,0.0
565,Applebead,2022-11-30,Government Bond,ES0000012852,124.95,124.95,0.0
566,Applebead,2022-11-30,Government Bond,ES0000012852,124.95,124.95,0.0
567,Applebead,2022-11-30,Equities,EW,77.25,77.25,0.0
568,Applebead,2022-11-30,Equities,EXR,154.75,154.75,0.0
569,Applebead,2022-11-30,Equities,EXR,154.75,154.75,0.0
570,Applebead,2022-11-30,Equities,FOXA,32.22,32.22,0.0
571,Applebead,2022-11-30,Equities,FOXA,32.22,32.22,0.0
572,Applebead,2022-11-30,Government Bond,FR0014001N38,123.12,123.12,0.0
573,Applebead,2022-11-30,Government Bond,FR0014001N38,123.12,123.12,0.0
574,Applebead,2022-11-30,Government Bond,GB00B421JZ66,313.06,313.06,0.0
575,Applebead,2022-11-30,Government Bond,GB00BNNGP882,213.99,213.99,0.0
576,Applebead,2022-11-30,Government Bond,GB00BNNGP882,213.99,213.99,0.0
577,Applebead,2022-11-30,Government Bond,GB00BNNGP882,213.99,213.99,0.0
578,Applebead,2022-11-30,Government Bond,GB00BYMWG366,220.95,220.95,0.0
579,Applebead,2022-11-30,Government Bond,GB00BYMWG366,220.95,220.95,0.0
580,Applebead,2022-11-30,Equities,GOOG,101.45,101.45,0.0
581,Applebead,2022-11-30,Equities,GOOG,101.45,101.45,0.0
582,Applebead,2022-11-30,Equities,GOOG,101.45,101.45,0.0
583,Applebead,2022-11-30,Equities,GWW,598.25,598.25,0.0
584,Applebead,2022-11-30,Equities,GWW,598.25,598.25,0.0
585,Applebead,2022-11-30,Equities,HAL,37.41,37.41,0.0
586,Applebead,2022-11-30,Equities,HOLX,76.16,76.16,0.0
587,Applebead,2022-11-30,Equities,HOLX,76.16,76.16,0.0
588,Applebead,2022-11-30,Equities,IEX,235.46,235.46,0.0
589,Applebead,2022-11-30,Equities,IEX,235.46,235.46,0.0
590,Applebead,2022-11-30,Equities,IFF,102.89,102.89,0.0
591,Applebead,2022-11-30,Government Bond,IT0003745541,180.15,180.15,0.0
592,Applebead,2022-11-30,Government Bond,IT0003745541,180.15,180.15,0.0
593,Applebead,2022-11-30,Government Bond,IT0003745541,180.15,180.15,0.0
594,Applebead,2022-11-30,Government Bond,IT0003745541,180.15,180.15,0.0
595,Applebead,2022-11-30,Government Bond,JP1103451GC0,100.85,100.85,0.0
596,Applebead,2022-11-30,Government Bond,JP1300521G93,97.96,97.96,0.0
597,Applebead,2022-11-30,Government Bond,JP1300521G93,97.96,97.96,0.0
598,Applebead,2022-11-30,Equities,LEN,86.94,86.94,0.0
599,Applebead,2022-11-30,Equities,LEN,86.94,86.94,0.0
600,Applebead,2022-11-30,Equities,LEN,86.94,86.94,0.0
601,Applebead,2022-11-30,Equities,LEN,86.94,86.94,0.0
602,Applebead,2022-11-30,Equities,LLY,368.13,368.13,0.0
603,Applebead,2022-11-30,Equities,LLY,368.13,368.13,0.0
604,Applebead,2022-11-30,Equities,LLY,368.13,368.13,0.0
605,Applebead,2022-11-30,Equities,LYB,81.73,81.73,0.0
606,Applebead,2022-11-30,Equities,LYB,81.73,81.73,0.0
607,Applebead,2022-11-30,Equities,LYB,81.73,81.73,0.0
608,Applebead,2022-11-30,Equities,LYV,72.76,72.76,0.0
609,Applebead,2022-11-30,Equities,LYV,72.76,72.76,0.0
610,Applebead,2022-11-30,Equities,LYV,72.76,72.76,0.0
611,Applebead,2022-11-30,Equities,MCO,296.06,296.06,0.0
612,Applebead,2022-11-30,Equities,MCO,296.06,296.06,0.0
613,Applebead,2022-11-30,Equities,META,118.1,118.1,0.0
614,Applebead,2022-11-30,Equities,META,118.1,118.1,0.0
615,Applebead,2022-11-30,Equities,META,118.1,118.1,0.0
616,Applebead,2022-11-30,Equities,MHK,101.33,101.33,0.0
617,Applebead,2022-11-30,Equities,MHK,101.33,101.33,0.0
618,Applebead,2022-11-30,Equities,MMC,171.36,171.36,0.0
619,Applebead,2022-11-30,Government Bond,NL0011819040,104.55,104.55,0.0
620,Applebead,2022-11-30,Government Bond,NL0011819040,104.55,104.55,0.0
621,Applebead,2022-11-30,Government Bond,NL0011819040,104.55,104.55,0.0
622,Applebead,2022-11-30,Equities,NWL,12.66,12.66,0.0
623,Applebead,2022-11-30,Equities,ODFL,301.56,301.56,0.0
624,Applebead,2022-11-30,Equities,ODFL,301.56,301.56,0.0
625,Applebead,2022-11-30,Equities,ODFL,301.56,301.56,0.0
626,Applebead,2022-11-30,Equities,PEP,181.85,181.85,0.0
627,Applebead,2022-11-30,Equities,PNR,45.23,45.23,0.0
628,Applebead,2022-11-30,Equities,PTC,127.21,127.21,0.0
629,Applebead,2022-11-30,Equities,PTC,127.21,127.21,0.0
630,Applebead,2022-11-30,Equities,PTC,127.21,127.21,0.0
631,Applebead,2022-11-30,Equities,QRVO,99.25,99.25,0.0
632,Applebead,2022-11-30,Equities,QRVO,99.25,99.25,0.0
633,Applebead,2022-11-30,Equities,QRVO,99.25,99.25,0.0
634,Applebead,2022-11-30,Equities,REGN,751.7,751.7,0.0
635,Applebead,2022-11-30,Equities,REGN,751.7,751.7,0.0
636,Applebead,2022-11-30,Equities,REGN,751.7,751.7,0.0
637,Applebead,2022-11-30,Equities,ROK,260.99,260.99,0.0
638,Applebead,2022-11-30,Government Bond,SE0008014062,122.65,122.65,0.0
639,Applebead,2022-11-30,Government Bond,SE0008014062,122.65,122.65,0.0
640,Applebead,2022-11-30,Government Bond,SE0008014062,122.65,122.65,0.0
641,Applebead,2022-11-30,Equities,SEDG,298.86,298.86,0.0
642,Applebead,2022-11-30,Equities,SEDG,298.86,298.86,0.0
643,Applebead,2022-11-30,Equities,SLB,50.86,50.86,0.0
644,Applebead,2022-11-30,Equities,SO,65.63,65.63,0.0
645,Applebead,2022-11-30,Equities,SO,65.63,65.63,0.0
646,Applebead,2022-11-30,Equities,SO,65.63,65.63,0.0
647,Applebead,2022-11-30,Equities,SO,65.63,65.63,0.0
648,Applebead,2022-11-30,Equities,STT,77.69,77.69,0.0
649,Applebead,2022-11-30,Equities,STT,77.69,77.69,0.0
650,Applebead,2022-11-30,Equities,SYY,84.84,84.84,0.0
651,Applebead,2022-11-30,Equities,TEL,124.41,124.41,0.0
652,Applebead,2022-11-30,Equities,TEL,124.41,124.41,0.0
653,Applebead,2022-11-30,Equities,TEL,124.41,124.41,0.0
654,Applebead,2022-11-30,Equities,TFC,44.7,44.7,0.0
655,Applebead,2022-11-30,Equities,TJX,79.11,79.11,0.0
656,Applebead,2022-11-30,Equities,TJX,79.11,79.11,0.0
657,Applebead,2022-11-30,Equities,TJX,79.11,79.11,0.0
658,Applebead,2022-11-30,Equities,TJX,79.11,79.11,0.0
659,Applebead,2022-11-30,Equities,TJX,79.11,79.11,0.0
660,Applebead,2022-11-30,Equities,TPR,36.94,36.94,0.0
661,Applebead,2022-11-30,Equities,TPR,36.94,36.94,0.0
662,Applebead,2022-11-30,Equities,TPR,36.94,36.94,0.0
663,Applebead,2022-11-30,Government Bond,US912810FH69,235.02,235.02,0.0
664,Applebead,2022-11-30,Government Bond,US912810FH69,235.02,235.02,0.0
665,Applebead,2022-11-30,Government Bond,US912810FH69,235.02,235.02,0.0
666,Applebead,2022-11-30,Government Bond,US912810FQ68,232.45,232.45,0.0
667,Applebead,2022-11-30,Government Bond,US912810FQ68,232.45,232.45,0.0
668,Applebead,2022-11-30,Government Bond,US912810FQ68,232.45,232.45,0.0
669,Applebead,2022-11-30,Government Bond,US912810RW09,155.03,155.03,0.0
670,Applebead,2022-11-30,Government Bond,US912828ZZ63,120.97,120.97,0.0
671,Applebead,2022-11-30,Government Bond,US912828ZZ63,120.97,120.97,0.0
672,Applebead,2022-11-30,Government Bond,US91282CDC29,110.43,110.43,0.0
673,Applebead,2022-11-30,CASH,USDCURR,,,
674,Applebead,2022-11-30,CASH,USDCURR,,,
675,Applebead,2022-11-30,CASH,USDCURR,,,
676,Applebead,2022-11-30,CASH,USDCURR,,,
677,Applebead,2022-11-30,CASH,USDCURR,,,
678,Applebead,2022-11-30,CASH,USDCURR,,,
679,Applebead,2022-11-30,CASH,USDCURR,,,
680,Applebead,2022-11-30,CASH,USDCURR,,,
681,Applebead,2022-11-30,CASH,USDCURR,,,
682,Applebead,2022-11-30,CASH,USDCURR,,,
683,Applebead,2022-11-30,Equities,WAT,346.6,346.6,0.0
684,Applebead,2022-11-30,Equities,WYNN,83.25,83.25,0.0
685,Applebead,2022-11-30,Equities,WYNN,83.25,83.25,0.0
686,Applebead,2022-11-30,Equities,XYL,111.63,111.63,0.0
687,Applebead,2022-11-30,Equities,XYL,111.63,111.63,0.0
688,Applebead,2022-12-31,Equities,ACGL,62.78,62.78,0.0
689,Applebead,2022-12-31,Equities,ACGL,62.78,62.78,0.0
690,Applebead,2022-12-31,Equities,ANSS,241.59,241.59,0.0
691,Applebead,2022-12-31,Equities,ANSS,241.59,241.59,0.0
692,Applebead,2022-12-31,Equities,ARE,142.65,142.65,0.0
693,Applebead,2022-12-31,Equities,ARE,142.65,142.65,0.0
694,Applebead,2022-12-31,Equities,ARE,142.65,142.65,0.0
695,Applebead,2022-12-31,Government Bond,AU0000XCLWP8,149.38,149.38,0.0
696,Applebead,2022-12-31,Government Bond,AU0000XCLWV6,161.34,161.34,0.0
697,Applebead,2022-12-31,Government Bond,AU0000XCLWV6,161.34,161.34,0.0
698,Applebead,2022-12-31,Government Bond,AU3TB0000135,117.35,117.35,0.0
699,Applebead,2022-12-31,Equities,AVY,179.37,179.37,0.0
700,Applebead,2022-12-31,Equities,AXP,146.19,146.19,0.0
701,Applebead,2022-12-31,Equities,AXP,146.19,146.19,0.0
702,Applebead,2022-12-31,Equities,AZO,2466.18,2466.18,0.0
703,Applebead,2022-12-31,Equities,AZO,2466.18,2466.18,0.0
704,Applebead,2022-12-31,Equities,AZO,2466.18,2466.18,0.0
705,Applebead,2022-12-31,Equities,BBY,78.32,78.32,0.0
706,Applebead,2022-12-31,Equities,BBY,78.32,78.32,0.0
707,Applebead,2022-12-31,Equities,BBY,78.32,78.32,0.0
708,Applebead,2022-12-31,Government Bond,BE0000331406,163.92,163.92,0.0
709,Applebead,2022-12-31,Government Bond,BE0000331406,163.92,163.92,0.0
710,Applebead,2022-12-31,Equities,BK,44.36,44.36,0.0
711,Applebead,2022-12-31,Equities,BR,132.81,132.81,0.0
712,Applebead,2022-12-31,Equities,BR,132.81,132.81,0.0
713,Applebead,2022-12-31,Equities,CAG,37.62,37.62,0.0
714,Applebead,2022-12-31,Equities,COP,114.97,114.97,0.0
715,Applebead,2022-12-31,Equities,COP,114.97,114.97,0.0
716,Applebead,2022-12-31,Equities,CPB,55.55,55.55,0.0
717,Applebead,2022-12-31,Equities,CPB,55.55,55.55,0.0
718,Applebead,2022-12-31,Equities,CPRT,30.44,30.44,0.0
719,Applebead,2022-12-31,Equities,CPRT,30.44,30.44,0.0
720,Applebead,2022-12-31,Equities,CRL,217.9,217.9,0.0
721,Applebead,2022-12-31,Equities,CRL,217.9,217.9,0.0
722,Applebead,2022-12-31,Equities,CRL,217.9,217.9,0.0
723,Applebead,2022-12-31,Equities,CRL,217.9,217.9,0.0
724,Applebead,2022-12-31,Equities,CSCO,46.56,46.56,0.0
725,Applebead,2022-12-31,Equities,DAL,32.79,32.79,0.0
726,Applebead,2022-12-31,Equities,DAL,32.79,32.79,0.0
727,Applebead,2022-12-31,Equities,DGX,154.18,154.18,0.0
728,Applebead,2022-12-31,Equities,DGX,154.18,154.18,0.0
729,Applebead,2022-12-31,Equities,DRI,135.02,135.02,0.0
